txn_id,date_key,timestamp,merchant_id,bank_id,method_id,amount,status,error_category,latency_ms,mdr_rate_pct
TXN_0024329,2026-08-18,2026-08-18 08:45:33,M_105,BNK_04,PM_01,239.84,SUCCESS,NONE,1177,0.0
TXN_0024330,2026-07-24,2026-07-24 08:03:53,M_101,BNK_01,PM_03,1727.14,SUCCESS,NONE,1065,0.0185
TXN_0024331,2026-08-03,2026-08-03 00:30:33,M_107,BNK_05,PM_02,3357.75,SUCCESS,NONE,1960,0.0185
TXN_0024332,2026-06-02,2026-06-02 20:15:21,M_105,BNK_04,PM_02,434.53,SUCCESS,NONE,1213,0.0185
TXN_0024333,2026-08-02,2026-08-02 23:41:22,M_104,BNK_05,PM_01,17123.66,SUCCESS,NONE,1144,0.0065
TXN_0024334,2026-06-02,2026-06-02 04:39:41,M_107,BNK_05,PM_02,4267.92,SUCCESS,NONE,1228,0.0185
TXN_0024335,2026-07-11,2026-07-11 07:54:39,M_101,BNK_02,PM_03,251.46,SUCCESS,NONE,967,0.0185
TXN_0024336,2026-06-12,2026-06-12 18:57:43,M_101,BNK_04,PM_05,290.86,SUCCESS,NONE,1378,0.015
TXN_0024337,2026-08-09,2026-08-09 19:03:43,M_102,BNK_01,PM_03,2625.25,FAILED,INSUFFICIENT_FUNDS,4124,0.0185
TXN_0024338,2026-07-01,2026-07-01 09:14:38,M_104,BNK_05,PM_05,8743.25,SUCCESS,NONE,1194,0.015
TXN_0024339,2026-08-16,2026-08-16 15:13:49,M_105,BNK_01,PM_02,204.9,SUCCESS,NONE,912,0.0185
TXN_0024340,2026-06-23,2026-06-23 18:21:19,M_104,BNK_01,PM_03,6330.31,SUCCESS,NONE,630,0.0185
TXN_0024341,2026-07-29,2026-07-29 22:20:49,M_102,BNK_02,PM_01,4718.33,SUCCESS,NONE,949,0.0065
TXN_0024342,2026-07-04,2026-07-04 03:40:07,M_106,BNK_05,PM_02,2961.55,SUCCESS,NONE,1184,0.0185
TXN_0024343,2026-07-16,2026-07-16 06:23:51,M_104,BNK_01,PM_04,4377.15,SUCCESS,NONE,966,0.009
TXN_0024344,2026-07-07,2026-07-07 10:20:08,M_105,BNK_01,PM_04,1043.39,SUCCESS,NONE,1187,0.009
TXN_0024345,2026-07-05,2026-07-05 20:07:56,M_102,BNK_03,PM_03,362.38,FAILED,ISSUER_DOWNTIME,3590,0.0185
TXN_0024346,2026-07-30,2026-07-30 00:16:38,M_102,BNK_02,PM_03,4762.45,SUCCESS,NONE,1229,0.0185
TXN_0024347,2026-08-04,2026-08-04 06:02:35,M_102,BNK_03,PM_02,3274.98,FAILED,INSUFFICIENT_FUNDS,2920,0.0185
TXN_0024348,2026-07-30,2026-07-30 11:44:31,M_103,BNK_04,PM_05,2514.95,SUCCESS,NONE,1157,0.015
TXN_0024349,2026-08-17,2026-08-17 23:41:41,M_107,BNK_03,PM_05,1022.02,SUCCESS,NONE,907,0.015
TXN_0024350,2026-07-12,2026-07-12 16:18:18,M_101,BNK_04,PM_05,889.32,SUCCESS,NONE,638,0.015
TXN_0024351,2026-06-25,2026-06-25 00:05:57,M_105,BNK_03,PM_04,494.46,SUCCESS,NONE,1050,0.009
TXN_0024352,2026-07-08,2026-07-08 16:59:00,M_102,BNK_02,PM_04,1237.12,SUCCESS,NONE,1560,0.009
TXN_0024353,2026-07-25,2026-07-25 21:40:49,M_106,BNK_01,PM_03,647.03,SUCCESS,NONE,662,0.0185
TXN_0024354,2026-07-10,2026-07-10 04:44:51,M_101,BNK_02,PM_05,709.04,SUCCESS,NONE,1135,0.015
TXN_0024355,2026-07-24,2026-07-24 01:57:48,M_103,BNK_05,PM_05,3631.03,USER_DROPPED,AUTH_TIMEOUT,6457,0.015
TXN_0024356,2026-07-17,2026-07-17 00:39:33,M_107,BNK_05,PM_04,909.84,SUCCESS,NONE,1790,0.009
TXN_0024357,2026-08-14,2026-08-14 12:46:11,M_106,BNK_02,PM_02,1819.82,FAILED,INSUFFICIENT_FUNDS,3356,0.0185
TXN_0024358,2026-06-14,2026-06-14 06:01:43,M_105,BNK_05,PM_03,565.59,SUCCESS,NONE,910,0.0185
TXN_0024359,2026-06-12,2026-06-12 02:15:48,M_103,BNK_02,PM_04,1406.07,FAILED,ISSUER_DOWNTIME,2749,0.009
TXN_0024360,2026-07-02,2026-07-02 10:46:51,M_107,BNK_05,PM_02,4604.21,SUCCESS,NONE,1442,0.0185
TXN_0024361,2026-07-31,2026-07-31 16:21:00,M_103,BNK_02,PM_02,392.12,SUCCESS,NONE,839,0.0185
TXN_0024362,2026-08-05,2026-08-05 22:08:33,M_107,BNK_03,PM_04,4655.64,SUCCESS,NONE,988,0.009
TXN_0024363,2026-08-20,2026-08-20 09:35:10,M_107,BNK_04,PM_03,1368.37,SUCCESS,NONE,545,0.0185
TXN_0024364,2026-08-06,2026-08-06 09:32:00,M_107,BNK_05,PM_01,400.75,SUCCESS,NONE,1365,0.0
TXN_0024365,2026-08-15,2026-08-15 16:19:53,M_103,BNK_03,PM_04,3886.73,SUCCESS,NONE,1447,0.009
TXN_0024366,2026-07-17,2026-07-17 18:57:33,M_106,BNK_05,PM_05,1103.15,SUCCESS,NONE,1353,0.015
TXN_0024367,2026-08-18,2026-08-18 19:32:50,M_107,BNK_04,PM_02,1990.72,SUCCESS,NONE,618,0.0185
TXN_0024368,2026-08-15,2026-08-15 10:30:24,M_104,BNK_03,PM_01,6898.48,SUCCESS,NONE,1282,0.0065
TXN_0024369,2026-06-06,2026-06-06 13:02:47,M_103,BNK_02,PM_05,557.55,SUCCESS,NONE,598,0.015
TXN_0024370,2026-08-07,2026-08-07 12:10:24,M_102,BNK_03,PM_04,822.17,FAILED,ISSUER_DOWNTIME,3852,0.009
TXN_0024371,2026-08-13,2026-08-13 17:59:21,M_104,BNK_04,PM_05,14804.04,SUCCESS,NONE,1161,0.015
TXN_0024372,2026-06-10,2026-06-10 06:10:33,M_103,BNK_01,PM_02,1084.18,SUCCESS,NONE,1193,0.0185
TXN_0024373,2026-07-20,2026-07-20 07:48:33,M_101,BNK_01,PM_04,491.51,SUCCESS,NONE,1260,0.009
TXN_0024374,2026-07-26,2026-07-26 10:39:19,M_103,BNK_03,PM_05,1655.02,SUCCESS,NONE,1097,0.015
TXN_0024375,2026-08-03,2026-08-03 21:00:04,M_104,BNK_03,PM_05,14019.34,SUCCESS,NONE,511,0.015
TXN_0024376,2026-06-14,2026-06-14 14:14:22,M_102,BNK_03,PM_04,4096.52,SUCCESS,NONE,1260,0.009
TXN_0024377,2026-06-30,2026-06-30 22:19:22,M_104,BNK_02,PM_04,12056.54,SUCCESS,NONE,1129,0.009
TXN_0024378,2026-07-09,2026-07-09 20:26:32,M_103,BNK_03,PM_01,415.4,SUCCESS,NONE,829,0.0
TXN_0024379,2026-06-04,2026-06-04 05:58:12,M_102,BNK_02,PM_05,2837.24,SUCCESS,NONE,629,0.015
TXN_0024380,2026-08-09,2026-08-09 11:21:39,M_103,BNK_01,PM_05,3719.47,SUCCESS,NONE,1562,0.015
TXN_0024381,2026-07-07,2026-07-07 19:59:03,M_107,BNK_03,PM_05,4563.77,FAILED,AUTH_TIMEOUT,4908,0.015
TXN_0024382,2026-06-19,2026-06-19 03:17:55,M_101,BNK_03,PM_03,1770.87,SUCCESS,NONE,1311,0.0185
TXN_0024383,2026-07-25,2026-07-25 13:25:43,M_101,BNK_02,PM_03,1898.44,SUCCESS,NONE,897,0.0185
TXN_0024384,2026-07-16,2026-07-16 13:15:56,M_103,BNK_04,PM_04,4875.63,SUCCESS,NONE,344,0.009
TXN_0024385,2026-07-27,2026-07-27 03:08:54,M_101,BNK_03,PM_01,248.08,SUCCESS,NONE,1329,0.0
TXN_0024386,2026-06-25,2026-06-25 13:22:53,M_107,BNK_01,PM_04,1184.04,SUCCESS,NONE,1210,0.009
TXN_0024387,2026-07-07,2026-07-07 19:14:18,M_107,BNK_05,PM_03,4093.35,SUCCESS,NONE,987,0.0185
TXN_0024388,2026-07-13,2026-07-13 05:16:45,M_101,BNK_02,PM_05,950.61,SUCCESS,NONE,1437,0.015
TXN_0024389,2026-08-09,2026-08-09 09:14:21,M_102,BNK_02,PM_05,4083.11,SUCCESS,NONE,1354,0.015
TXN_0024390,2026-07-03,2026-07-03 22:26:13,M_105,BNK_02,PM_03,173.9,SUCCESS,NONE,1152,0.0185
TXN_0024391,2026-07-28,2026-07-28 01:31:27,M_102,BNK_01,PM_03,2377.03,SUCCESS,NONE,1110,0.0185
TXN_0024392,2026-07-09,2026-07-09 18:39:24,M_103,BNK_04,PM_05,4870.21,SUCCESS,NONE,1115,0.015
TXN_0024393,2026-07-19,2026-07-19 05:12:34,M_102,BNK_05,PM_03,3110.08,SUCCESS,NONE,1303,0.0185
TXN_0024394,2026-07-23,2026-07-23 14:39:47,M_103,BNK_02,PM_01,1062.67,FAILED,INSUFFICIENT_FUNDS,3028,0.0
TXN_0024395,2026-08-11,2026-08-11 00:57:43,M_106,BNK_01,PM_02,867.82,SUCCESS,NONE,1227,0.0185
TXN_0024396,2026-08-07,2026-08-07 18:57:52,M_103,BNK_01,PM_03,4615.24,SUCCESS,NONE,823,0.0185
TXN_0024397,2026-06-10,2026-06-10 10:55:30,M_101,BNK_05,PM_01,1981.59,SUCCESS,NONE,1500,0.0
TXN_0024398,2026-06-24,2026-06-24 02:23:26,M_104,BNK_01,PM_03,10890.83,SUCCESS,NONE,1259,0.0185
TXN_0024399,2026-06-26,2026-06-26 18:33:30,M_103,BNK_01,PM_03,4195.71,SUCCESS,NONE,893,0.0185
TXN_0024400,2026-07-13,2026-07-13 10:53:53,M_105,BNK_04,PM_02,1152.98,SUCCESS,NONE,1124,0.0185
TXN_0024401,2026-08-07,2026-08-07 00:39:28,M_107,BNK_04,PM_02,4874.76,SUCCESS,NONE,843,0.0185
TXN_0024402,2026-07-22,2026-07-22 23:27:42,M_104,BNK_04,PM_02,9712.97,FAILED,INSUFFICIENT_FUNDS,5153,0.0185
TXN_0024403,2026-06-25,2026-06-25 03:57:25,M_106,BNK_03,PM_03,2390.99,SUCCESS,NONE,1586,0.0185
TXN_0024404,2026-08-09,2026-08-09 12:55:07,M_106,BNK_02,PM_01,267.07,SUCCESS,NONE,1308,0.0
TXN_0024405,2026-07-04,2026-07-04 17:42:48,M_105,BNK_03,PM_01,1064.84,SUCCESS,NONE,1566,0.0
TXN_0024406,2026-07-19,2026-07-19 15:45:59,M_105,BNK_03,PM_05,460.42,SUCCESS,NONE,1145,0.015
TXN_0024407,2026-07-27,2026-07-27 11:21:00,M_101,BNK_03,PM_04,2222.87,SUCCESS,NONE,1329,0.009
TXN_0024408,2026-07-22,2026-07-22 16:40:09,M_107,BNK_02,PM_01,557.94,SUCCESS,NONE,1467,0.0
TXN_0024409,2026-06-14,2026-06-14 11:03:14,M_102,BNK_02,PM_04,386.62,SUCCESS,NONE,1098,0.009
TXN_0024410,2026-06-21,2026-06-21 05:02:53,M_105,BNK_04,PM_04,409.09,SUCCESS,NONE,1121,0.009
TXN_0024411,2026-06-03,2026-06-03 07:18:11,M_103,BNK_01,PM_03,1318.49,SUCCESS,NONE,1380,0.0185
TXN_0024412,2026-07-12,2026-07-12 05:16:19,M_106,BNK_03,PM_05,1877.76,SUCCESS,NONE,1293,0.015
TXN_0024413,2026-07-17,2026-07-17 21:15:17,M_103,BNK_05,PM_01,4124.92,SUCCESS,NONE,873,0.0065
TXN_0024414,2026-07-22,2026-07-22 01:44:09,M_101,BNK_05,PM_01,412.3,SUCCESS,NONE,443,0.0
TXN_0024415,2026-06-06,2026-06-06 01:51:35,M_103,BNK_01,PM_04,2086.99,SUCCESS,NONE,1047,0.009
TXN_0024416,2026-07-15,2026-07-15 04:38:01,M_101,BNK_02,PM_01,2063.01,SUCCESS,NONE,470,0.0065
TXN_0024417,2026-07-06,2026-07-06 13:39:29,M_107,BNK_03,PM_05,1800.93,SUCCESS,NONE,802,0.015
TXN_0024418,2026-07-17,2026-07-17 20:52:53,M_106,BNK_02,PM_03,1487.05,FAILED,ISSUER_DOWNTIME,3013,0.0185
TXN_0024419,2026-06-25,2026-06-25 12:57:54,M_102,BNK_05,PM_01,857.29,SUCCESS,NONE,929,0.0
TXN_0024420,2026-07-27,2026-07-27 15:24:43,M_103,BNK_05,PM_01,1966.76,SUCCESS,NONE,1346,0.0
TXN_0024421,2026-07-24,2026-07-24 23:43:56,M_104,BNK_02,PM_04,2742.34,SUCCESS,NONE,1411,0.009
TXN_0024422,2026-08-05,2026-08-05 14:23:31,M_105,BNK_02,PM_04,527.28,SUCCESS,NONE,1252,0.009
TXN_0024423,2026-08-15,2026-08-15 01:08:52,M_107,BNK_02,PM_04,4287.29,SUCCESS,NONE,1289,0.009
TXN_0024424,2026-06-22,2026-06-22 12:28:11,M_105,BNK_04,PM_04,209.07,SUCCESS,NONE,1296,0.009
TXN_0024425,2026-07-20,2026-07-20 21:20:35,M_105,BNK_02,PM_03,274.61,SUCCESS,NONE,350,0.0185
TXN_0024426,2026-07-18,2026-07-18 01:12:47,M_102,BNK_02,PM_03,2753.88,SUCCESS,NONE,1103,0.0185
TXN_0024427,2026-07-25,2026-07-25 05:52:24,M_103,BNK_03,PM_04,903.57,SUCCESS,NONE,561,0.009
TXN_0024428,2026-07-23,2026-07-23 05:52:33,M_101,BNK_05,PM_04,639.64,SUCCESS,NONE,1252,0.009
TXN_0024429,2026-08-07,2026-08-07 23:22:33,M_104,BNK_01,PM_03,6893.81,SUCCESS,NONE,472,0.0185
TXN_0024430,2026-08-02,2026-08-02 07:29:23,M_104,BNK_05,PM_03,9435.16,SUCCESS,NONE,1045,0.0185
TXN_0024431,2026-06-07,2026-06-07 21:10:10,M_105,BNK_02,PM_03,1168.01,SUCCESS,NONE,1264,0.0185
TXN_0024432,2026-07-03,2026-07-03 03:59:34,M_106,BNK_03,PM_01,4775.64,USER_DROPPED,AUTH_TIMEOUT,4158,0.0065
TXN_0024433,2026-07-04,2026-07-04 17:20:11,M_104,BNK_01,PM_05,5910.17,SUCCESS,NONE,1388,0.015
TXN_0024434,2026-06-17,2026-06-17 22:14:59,M_101,BNK_03,PM_03,521.21,SUCCESS,NONE,1251,0.0185
TXN_0024435,2026-06-17,2026-06-17 16:35:17,M_106,BNK_04,PM_05,4859.57,SUCCESS,NONE,1214,0.015
TXN_0024436,2026-08-09,2026-08-09 11:45:29,M_104,BNK_01,PM_03,16363.59,SUCCESS,NONE,1309,0.0185
TXN_0024437,2026-07-23,2026-07-23 10:54:03,M_105,BNK_02,PM_05,1171.31,SUCCESS,NONE,992,0.015
TXN_0024438,2026-08-06,2026-08-06 21:15:44,M_101,BNK_05,PM_02,287.94,SUCCESS,NONE,1145,0.0185
TXN_0024439,2026-08-04,2026-08-04 08:59:31,M_107,BNK_04,PM_01,330.49,SUCCESS,NONE,1103,0.0
TXN_0024440,2026-06-01,2026-06-01 15:50:23,M_102,BNK_03,PM_02,4193.67,SUCCESS,NONE,1096,0.0185
TXN_0024441,2026-07-09,2026-07-09 16:22:29,M_107,BNK_03,PM_05,4905.72,SUCCESS,NONE,898,0.015
TXN_0024442,2026-06-23,2026-06-23 01:14:47,M_106,BNK_03,PM_02,1404.04,SUCCESS,NONE,727,0.0185
TXN_0024443,2026-06-02,2026-06-02 22:58:56,M_103,BNK_04,PM_05,4427.83,SUCCESS,NONE,998,0.015
TXN_0024444,2026-06-09,2026-06-09 23:21:58,M_107,BNK_01,PM_03,3247.08,SUCCESS,NONE,982,0.0185
TXN_0024445,2026-08-09,2026-08-09 02:12:40,M_103,BNK_03,PM_05,2606.2,USER_DROPPED,AUTH_TIMEOUT,4615,0.015
TXN_0024446,2026-06-26,2026-06-26 17:40:15,M_105,BNK_04,PM_04,853.31,SUCCESS,NONE,1355,0.009
TXN_0024447,2026-06-06,2026-06-06 02:12:35,M_104,BNK_04,PM_05,14820.63,SUCCESS,NONE,748,0.015
TXN_0024448,2026-06-06,2026-06-06 19:35:53,M_107,BNK_02,PM_02,2606.03,SUCCESS,NONE,1048,0.0185
TXN_0024449,2026-08-11,2026-08-11 16:00:12,M_103,BNK_04,PM_05,2305.89,SUCCESS,NONE,1449,0.015
TXN_0024450,2026-07-10,2026-07-10 11:21:42,M_101,BNK_05,PM_04,1334.44,SUCCESS,NONE,1372,0.009
TXN_0024451,2026-07-22,2026-07-22 05:39:11,M_106,BNK_05,PM_05,2843.86,SUCCESS,NONE,1464,0.015
TXN_0024452,2026-07-30,2026-07-30 22:37:26,M_104,BNK_02,PM_05,8985.59,SUCCESS,NONE,922,0.015
TXN_0024453,2026-08-14,2026-08-14 03:20:35,M_107,BNK_01,PM_02,4968.13,SUCCESS,NONE,1335,0.0185
TXN_0024454,2026-08-19,2026-08-19 07:35:52,M_107,BNK_03,PM_04,1619.74,SUCCESS,NONE,781,0.009
TXN_0024455,2026-08-03,2026-08-03 08:23:23,M_106,BNK_03,PM_02,4576.23,USER_DROPPED,AUTH_TIMEOUT,5168,0.0185
TXN_0024456,2026-06-13,2026-06-13 10:08:50,M_102,BNK_05,PM_03,465.81,SUCCESS,NONE,1045,0.0185
TXN_0024457,2026-08-14,2026-08-14 18:33:43,M_102,BNK_04,PM_03,3476.45,SUCCESS,NONE,927,0.0185
TXN_0024458,2026-07-12,2026-07-12 23:21:22,M_104,BNK_03,PM_04,5748.73,SUCCESS,NONE,991,0.009
TXN_0024459,2026-08-12,2026-08-12 14:06:33,M_102,BNK_03,PM_02,4598.65,SUCCESS,NONE,951,0.0185
TXN_0024460,2026-08-09,2026-08-09 08:49:18,M_105,BNK_03,PM_04,930.62,SUCCESS,NONE,805,0.009
TXN_0024461,2026-08-06,2026-08-06 16:13:02,M_106,BNK_02,PM_05,2443.19,SUCCESS,NONE,1356,0.015
TXN_0024462,2026-06-13,2026-06-13 09:06:49,M_104,BNK_05,PM_01,15565.22,SUCCESS,NONE,1045,0.0065
TXN_0024463,2026-07-16,2026-07-16 22:40:08,M_107,BNK_01,PM_04,4476.55,SUCCESS,NONE,1160,0.009
TXN_0024464,2026-06-04,2026-06-04 23:00:47,M_101,BNK_03,PM_03,447.16,FAILED,ISSUER_DOWNTIME,3947,0.0185
TXN_0024465,2026-08-11,2026-08-11 04:18:31,M_105,BNK_04,PM_05,641.53,SUCCESS,NONE,1116,0.015
TXN_0024466,2026-07-15,2026-07-15 03:41:41,M_105,BNK_02,PM_03,551.85,SUCCESS,NONE,1127,0.0185
TXN_0024467,2026-07-23,2026-07-23 14:31:31,M_107,BNK_05,PM_01,869.06,SUCCESS,NONE,1008,0.0
TXN_0024468,2026-07-15,2026-07-15 22:41:51,M_106,BNK_04,PM_03,4120.85,FAILED,INSUFFICIENT_FUNDS,5076,0.0185
TXN_0024469,2026-07-16,2026-07-16 20:56:06,M_102,BNK_04,PM_02,2235.44,SUCCESS,NONE,1328,0.0185
TXN_0024470,2026-06-07,2026-06-07 20:31:57,M_107,BNK_05,PM_01,2414.68,SUCCESS,NONE,1105,0.0065
TXN_0024471,2026-07-03,2026-07-03 15:45:43,M_106,BNK_04,PM_03,4913.44,SUCCESS,NONE,965,0.0185
TXN_0024472,2026-07-20,2026-07-20 04:31:57,M_105,BNK_03,PM_02,564.52,SUCCESS,NONE,1064,0.0185
TXN_0024473,2026-06-29,2026-06-29 19:22:00,M_105,BNK_03,PM_03,501.35,SUCCESS,NONE,1225,0.0185
TXN_0024474,2026-07-09,2026-07-09 18:35:31,M_104,BNK_01,PM_01,7076.2,SUCCESS,NONE,1549,0.0065
TXN_0024475,2026-07-31,2026-07-31 04:48:16,M_107,BNK_03,PM_05,435.7,SUCCESS,NONE,688,0.015
TXN_0024476,2026-06-28,2026-06-28 08:00:16,M_102,BNK_01,PM_03,4608.0,SUCCESS,NONE,1297,0.0185
TXN_0024477,2026-07-31,2026-07-31 23:19:27,M_102,BNK_04,PM_01,4941.44,SUCCESS,NONE,1438,0.0065
TXN_0024478,2026-07-20,2026-07-20 11:11:35,M_103,BNK_04,PM_01,321.99,SUCCESS,NONE,653,0.0
TXN_0024479,2026-07-27,2026-07-27 08:53:14,M_106,BNK_03,PM_03,2895.41,SUCCESS,NONE,1045,0.0185
TXN_0024480,2026-06-14,2026-06-14 23:59:55,M_105,BNK_03,PM_02,1116.61,SUCCESS,NONE,780,0.0185
TXN_0024481,2026-07-06,2026-07-06 13:17:18,M_104,BNK_02,PM_02,8575.83,SUCCESS,NONE,1229,0.0185
TXN_0024482,2026-07-10,2026-07-10 10:52:25,M_102,BNK_05,PM_05,2423.76,SUCCESS,NONE,992,0.015
TXN_0024483,2026-07-02,2026-07-02 09:02:18,M_102,BNK_03,PM_03,3688.9,SUCCESS,NONE,1060,0.0185
TXN_0024484,2026-07-19,2026-07-19 04:56:31,M_102,BNK_01,PM_03,2931.38,FAILED,ISSUER_DOWNTIME,3430,0.0185
TXN_0024485,2026-06-02,2026-06-02 08:16:20,M_106,BNK_05,PM_05,3247.35,SUCCESS,NONE,1316,0.015
TXN_0024486,2026-06-24,2026-06-24 10:56:00,M_104,BNK_05,PM_01,3984.0,USER_DROPPED,AUTH_TIMEOUT,5774,0.0065
TXN_0024487,2026-06-03,2026-06-03 04:18:42,M_105,BNK_04,PM_05,420.58,SUCCESS,NONE,1169,0.015
TXN_0024488,2026-07-13,2026-07-13 12:34:01,M_103,BNK_02,PM_02,1982.09,SUCCESS,NONE,1148,0.0185
TXN_0024489,2026-06-12,2026-06-12 07:19:12,M_107,BNK_03,PM_03,3751.3,SUCCESS,NONE,1271,0.0185
TXN_0024490,2026-07-03,2026-07-03 16:05:36,M_106,BNK_01,PM_02,2841.28,SUCCESS,NONE,1021,0.0185
TXN_0024491,2026-08-05,2026-08-05 21:16:43,M_107,BNK_04,PM_04,777.05,SUCCESS,NONE,1610,0.009
TXN_0024492,2026-07-02,2026-07-02 18:21:10,M_106,BNK_03,PM_03,4858.15,SUCCESS,NONE,729,0.0185
TXN_0024493,2026-08-20,2026-08-20 05:55:48,M_104,BNK_03,PM_03,8390.45,SUCCESS,NONE,582,0.0185
TXN_0024494,2026-07-03,2026-07-03 10:51:04,M_107,BNK_02,PM_04,3180.61,USER_DROPPED,AUTH_TIMEOUT,3329,0.009
TXN_0024495,2026-08-17,2026-08-17 00:51:23,M_104,BNK_03,PM_05,15004.5,SUCCESS,NONE,476,0.015
TXN_0024496,2026-06-16,2026-06-16 22:30:16,M_101,BNK_05,PM_05,1098.01,SUCCESS,NONE,1301,0.015
TXN_0024497,2026-07-27,2026-07-27 17:39:10,M_101,BNK_02,PM_05,1754.63,SUCCESS,NONE,1265,0.015
TXN_0024498,2026-08-16,2026-08-16 13:41:33,M_103,BNK_03,PM_05,2416.9,SUCCESS,NONE,1462,0.015
TXN_0024499,2026-08-13,2026-08-13 08:39:51,M_103,BNK_01,PM_01,449.99,SUCCESS,NONE,783,0.0
TXN_0024500,2026-08-16,2026-08-16 15:26:32,M_101,BNK_01,PM_01,1812.2,SUCCESS,NONE,1323,0.0
TXN_0024501,2026-08-13,2026-08-13 14:22:00,M_106,BNK_02,PM_03,1289.32,SUCCESS,NONE,1117,0.0185
TXN_0024502,2026-08-16,2026-08-16 06:11:50,M_102,BNK_02,PM_03,2517.8,SUCCESS,NONE,1149,0.0185
TXN_0024503,2026-06-24,2026-06-24 18:44:09,M_101,BNK_03,PM_04,1613.89,SUCCESS,NONE,1287,0.009
TXN_0024504,2026-08-19,2026-08-19 03:09:20,M_103,BNK_01,PM_02,4719.13,SUCCESS,NONE,873,0.0185
TXN_0024505,2026-06-04,2026-06-04 17:58:42,M_103,BNK_02,PM_05,4086.43,SUCCESS,NONE,1876,0.015
TXN_0024506,2026-06-26,2026-06-26 22:39:51,M_101,BNK_05,PM_03,2299.62,SUCCESS,NONE,1499,0.0185
TXN_0024507,2026-07-30,2026-07-30 08:21:15,M_101,BNK_02,PM_02,1850.86,SUCCESS,NONE,940,0.0185
TXN_0024508,2026-08-12,2026-08-12 18:15:17,M_105,BNK_02,PM_02,870.27,SUCCESS,NONE,772,0.0185
TXN_0024509,2026-08-17,2026-08-17 12:04:00,M_105,BNK_04,PM_01,1027.48,SUCCESS,NONE,1073,0.0
TXN_0024510,2026-08-17,2026-08-17 00:36:25,M_107,BNK_01,PM_01,414.73,SUCCESS,NONE,1154,0.0
TXN_0024511,2026-07-22,2026-07-22 14:09:42,M_106,BNK_03,PM_03,2053.93,SUCCESS,NONE,1419,0.0185
TXN_0024512,2026-07-21,2026-07-21 16:41:19,M_106,BNK_05,PM_02,286.79,SUCCESS,NONE,749,0.0185
TXN_0024513,2026-06-20,2026-06-20 09:23:40,M_102,BNK_01,PM_03,3976.09,SUCCESS,NONE,1185,0.0185
TXN_0024514,2026-07-04,2026-07-04 14:47:46,M_101,BNK_04,PM_01,1371.45,SUCCESS,NONE,641,0.0
TXN_0024515,2026-06-03,2026-06-03 15:25:11,M_106,BNK_05,PM_03,4142.2,SUCCESS,NONE,1230,0.0185
TXN_0024516,2026-08-19,2026-08-19 13:16:26,M_101,BNK_05,PM_03,2017.27,SUCCESS,NONE,1067,0.0185
TXN_0024517,2026-08-11,2026-08-11 08:29:50,M_101,BNK_01,PM_04,2377.73,SUCCESS,NONE,1681,0.009
TXN_0024518,2026-07-04,2026-07-04 03:49:16,M_107,BNK_01,PM_04,1843.36,SUCCESS,NONE,636,0.009
TXN_0024519,2026-07-01,2026-07-01 04:53:40,M_105,BNK_03,PM_02,187.43,SUCCESS,NONE,1511,0.0185
TXN_0024520,2026-06-06,2026-06-06 04:41:48,M_105,BNK_05,PM_01,972.78,SUCCESS,NONE,588,0.0
TXN_0024521,2026-07-17,2026-07-17 22:12:29,M_102,BNK_03,PM_03,3499.15,SUCCESS,NONE,701,0.0185
TXN_0024522,2026-06-09,2026-06-09 12:33:34,M_105,BNK_03,PM_02,597.3,SUCCESS,NONE,596,0.0185
TXN_0024523,2026-06-05,2026-06-05 07:21:43,M_107,BNK_01,PM_05,1387.15,SUCCESS,NONE,1175,0.015
TXN_0024524,2026-08-17,2026-08-17 19:52:39,M_105,BNK_01,PM_05,544.87,FAILED,ISSUER_DOWNTIME,2743,0.015
TXN_0024525,2026-06-23,2026-06-23 19:52:20,M_107,BNK_03,PM_01,295.15,SUCCESS,NONE,695,0.0
TXN_0024526,2026-08-19,2026-08-19 04:38:02,M_104,BNK_04,PM_04,5371.4,SUCCESS,NONE,1160,0.009
TXN_0024527,2026-07-02,2026-07-02 15:21:18,M_107,BNK_05,PM_02,3916.01,SUCCESS,NONE,1235,0.0185
TXN_0024528,2026-06-12,2026-06-12 06:17:47,M_105,BNK_01,PM_03,230.35,SUCCESS,NONE,1111,0.0185
TXN_0024529,2026-06-17,2026-06-17 15:13:09,M_104,BNK_01,PM_03,17947.1,FAILED,ISSUER_DOWNTIME,3654,0.0185
TXN_0024530,2026-06-16,2026-06-16 06:37:32,M_107,BNK_04,PM_02,4545.21,SUCCESS,NONE,1648,0.0185
TXN_0024531,2026-06-04,2026-06-04 00:01:23,M_105,BNK_03,PM_02,740.74,SUCCESS,NONE,1143,0.0185
TXN_0024532,2026-08-04,2026-08-04 20:47:44,M_101,BNK_04,PM_04,747.33,SUCCESS,NONE,1341,0.009
TXN_0024533,2026-06-21,2026-06-21 01:12:01,M_106,BNK_02,PM_03,3255.24,SUCCESS,NONE,1142,0.0185
TXN_0024534,2026-06-22,2026-06-22 10:35:04,M_107,BNK_05,PM_05,326.42,SUCCESS,NONE,770,0.015
TXN_0024535,2026-08-16,2026-08-16 08:43:32,M_106,BNK_05,PM_02,3354.5,SUCCESS,NONE,1264,0.0185
TXN_0024536,2026-06-19,2026-06-19 16:40:15,M_106,BNK_02,PM_03,841.7,SUCCESS,NONE,903,0.0185
